Dzień	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200
2023-03-22	2,876540809	3,010865879	3,068470338	1,929867628	2,067903669	1,271794101	1,527898416	2,002277287	3,668599765	2,738003364	3,922150018	1,367365648	2,688281854	3,139788174	3,77746014	2,823977689	1,695463853	2,340388257	3,064690637	1,002554739	3,944106323	3,853015925	1,739799719	1,044939339	3,515845786	3,282091746	3,120234247	1,530713008	2,494587448	2,766061348	2,113150672	2,749187637	1,076106271	1,287479877	1,141280001	1,315710944	3,924554022	3,974171143	3,485830155	1,313444623	3,654844934	1,351584177	3,111927665	2,916136392	2,491014623	2,531946861	1,151925701	3,638071177	2,622213589	3,725879882	3,739972909	1,663046085	1,898802253	2,822921268	2,58269043	3,770206286	2,714244259	2,308002359	2,69245427	2,887251446	3,377796524	2,529704076	2,58929602	1,798412288	1,430447561	1,190808569	2,676522284	3,336050296	1,784385691	2,432051968	1,978466663	3,595160706	3,953991793	2,44772676	2,858284049	1,218846978	2,198665587	2,972036103	2,174203451	3,305151789	1,68287699	3,703820906	1,11558026	3,307208665	3,451850246	1,941139456	3,919430647	2,444357691	1,130205483	2,012821472	2,401264921	3,729368107	1,711901042	1,587899212	2,623272141	1,302877651	2,63155051	3,073511266	3,614156765	2,68854119	1,676798964	1,088977821	3,828245277	2,874077739	3,986005907	2,710634497	1,076781162	2,76575507	3,633135081	3,27887699	2,115202586	2,124842583	3,758619919	1,659966619	2,087327208	3,703761819	3,118388939	3,525815002	3,095384671	1,589946222	2,526697944	3,535092486	3,654914841	2,408243018	2,111580856	1,431720274	3,068604293	2,323608506	2,644617616	3,674078622	1,598566416	2,819977192	2,710321001	1,316041118	1,380898073	2,268328933	3,179433129	2,089441687	1,849103552	2,298559288	3,539839495	3,114214667	1,193759041	1,810719654	2,238706709	3,698400943	2,959248601	1,633025983	2,068003844	3,147644482	3,035857467	2,918201359	3,704639486	3,300131638	2,15709361	2,989919693	3,636125113	2,852032532	3,698026026	2,847396842	2,450757783	1,577361452	3,273277885	1,389691954	2,611060938	1,422043712	1,578361524	2,093988254	3,786296919	2,522636332	3,570940662	2,39077105	1,564942741	3,652030172	2,976779098	2,294077288	1,918096365	2,177163192	2,738670067	3,595531396	1,084779891	2,326122822	1,514013747	3,313812729	1,504931506	1,15160303	3,984432688	2,827605009	1,47022773	1,027786578	3,629239259	3,869189798	1,56490171	3,39850562	2,970753597	1,449057895	2,12384894	3,980400474	3,066538347	2,118070651
2023-03-23	3,404363168	1,601258397	3,485651654	2,006025709	2,919474964	3,860868329	2,528313034	3,173618724	1,352472877	3,117119912	1,683371863	2,320096952	1,906908058	2,620821009	1,57129612	2,916652448	3,249586662	2,794970469	2,181599212	2,211270439	2,001560987	3,314656926	2,932013534	3,095258537	3,90850054	3,16128269	3,349283515	1,095985727	2,24469283	2,248086297	2,465724932	1,936420498	2,359023863	2,231704084	2,204261881	3,953957144	2,872984088	3,197364832	1,647453659	2,792118354	2,681043911	3,555626535	1,546310347	1,07896461	1,850613446	2,476493976	2,950241327	3,196219152	3,856608878	2,127711463	2,931287042	1,067368892	1,521049062	3,509452209	1,690936778	3,831810611	1,076816512	2,052760296	2,65010922	2,456489428	2,969889644	2,78289796	1,590586397	1,248691223	3,475495308	2,995514582	1,45321767	1,254090561	1,731294549	2,267420281	1,265315151	1,292204452	3,72794919	3,016186964	2,714114682	1,836796244	3,673585345	1,615817965	2,802446517	1,689880274	1,992095768	2,519594196	1,752933345	3,744386931	3,330558191	2,238904426	1,923137936	2,044703361	1,107789989	2,417173507	1,892080118	3,672587331	2,608125694	2,469220079	2,402430289	3,111569457	1,944056978	3,106616569	3,92047749	2,244739989	2,277048303	2,54783399	3,904845368	2,509482584	3,175809632	2,253291498	1,362339446	2,467735375	2,463529166	3,213829189	1,604462728	1,905290275	2,93199362	1,940594815	3,56052125	2,133641142	1,96289099	2,362361291	1,547433236	1,560135209	3,010611614	2,334572126	3,247013368	1,949461634	3,584392718	2,474795763	1,21260738	2,308638545	3,223753464	2,661108368	2,782172294	2,987081543	1,145207812	1,703787439	3,931482357	2,689588275	2,068798378	1,942676749	1,362499146	2,265677647	2,130466732	2,030960946	2,358105286	3,456794444	2,917501087	2,336716024	2,779455899	3,284489082	2,078731554	2,43441089	1,010831079	1,572193926	2,426872285	1,742947559	3,304413965	2,665564679	3,440509892	2,965937956	1,677724698	1,133281919	1,674728326	1,081290348	1,383245451	2,188057502	2,332390636	3,759911402	2,299704658	2,033189564	1,995368046	3,442210341	2,747288046	3,694624454	3,609459939	2,723313048	2,756485034	2,001554271	2,323003156	3,848146652	1,326147623	1,912109007	3,246037112	1,812185903	1,755849385	2,630546455	1,671215503	2,35994303	3,422592362	3,054829173	3,370216363	2,684240226	3,483763869	3,206845164	2,101977205	1,340417056	3,063575257	1,022935964	3,717639036	3,051503404	3,745219812	2,176735821
2023-03-24	2,822713605	3,157126114	1,485974601	2,559941473	1,420899757	1,198335806	1,178995183	2,448644867	3,621712866	3,997319488	2,811537641	2,968942304	3,209758573	2,55054745	1,571965035	2,110013313	2,821951218	1,112948582	1,679379553	2,788994934	2,425190585	1,705109381	1,040298621	2,30274658	3,894472762	2,328196721	2,464584813	3,711102948	1,635629848	1,861781667	1,060844483	3,603831598	2,404032685	3,847342944	1,510815781	1,12323509	3,686544698	1,260356975	2,434499643	2,045752871	1,655868283	3,815697042	3,384777456	3,194648658	1,014337612	3,015392295	2,380909258	2,228122009	1,97148133	1,641150601	3,006668206	2,294921744	3,06784652	2,851318773	1,038894188	3,610889506	2,802153754	1,032198503	3,344554494	2,656668145	3,129218398	3,867126468	1,910302749	1,623057908	1,607067342	1,560447496	3,212685833	3,137308013	3,624579171	2,604368121	3,251027277	3,197960576	3,123393929	3,880932333	2,933392041	2,919821019	1,927413152	3,829849258	2,01680639	2,113358074	2,69003914	1,490042404	1,981407499	2,901086084	2,47431838	1,619221422	1,636403879	3,204826493	1,223491787	3,132387452	1,289169061	2,672224124	2,260127816	1,789745824	3,924231972	2,09034743	2,177529329	2,615989331	2,48532241	3,70769078	3,96325389	3,402644362	3,215960095	2,054849725	3,101656808	3,451936172	2,89964233	2,910619429	2,496112924	3,833821893	1,03980556	1,824191494	1,177207205	3,444313421	1,603073545	1,414890442	1,01345806	1,431262697	2,819576655	3,739016786	1,369425425	2,965682662	3,9924989	3,159759598	3,031828584	3,15266569	1,763221976	1,838481727	2,620801633	3,360054143	1,012695588	2,854791691	3,583841599	3,536451213	2,2385204	1,019606643	2,228408932	3,99009389	3,506109782	1,775267161	1,050041465	1,629653104	3,610007244	1,093146554	2,317117625	1,790650492	2,628861774	3,941686057	1,616076439	1,330546578	1,781157858	1,266013419	3,574110666	1,034537999	3,363564304	1,868127078	2,920282757	3,461408182	1,9293877	3,854659541	1,036691993	1,870099181	1,394900714	2,967974462	1,779725307	1,2866305	3,97664238	3,591380741	2,543991094	2,540535644	2,83845226	3,433696603	2,694535245	1,009316017	3,546559948	1,480184152	2,669314859	3,840543642	2,112043037	3,549009513	1,069874951	3,102321462	2,086326744	3,611818731	2,975649824	1,963722079	1,862857744	2,52546365	1,681076073	2,622661828	2,48724864	3,058930006	3,370299713	2,339772166	2,264885189	1,676958237	1,847504886	2,248687281	1,570099423	2,130360911
2023-03-25	1,057219769	2,960004297	1,949084749	2,126632002	1,099340639	1,434745177	2,213357504	2,057349689	3,532010096	1,21405481	1,899362252	2,202912144	1,626291016	1,748932025	2,82571336	2,896651243	3,233303835	3,793403507	2,989001283	3,264875293	2,432182065	2,764271709	1,601310033	3,36858965	1,953631382	3,393211625	3,187568178	2,71052889	2,109003637	1,981864934	1,053589564	1,584968202	3,031602084	2,261045425	2,226738095	1,434756608	2,755194415	3,268013405	2,550932542	1,10020601	3,950858176	1,226939146	3,559421141	2,337937364	3,567643475	3,897267659	1,694299783	2,793737894	2,350460704	2,443253055	3,66879952	1,566400542	2,344879709	1,333665741	3,899233588	1,20531879	2,776667739	1,601663516	3,104013279	1,644911048	3,017974269	1,724239852	2,335414741	3,860510617	1,362696665	1,667379492	1,793585716	1,149383152	2,462901869	2,513511431	3,845191776	3,238995081	1,933909073	1,982124847	1,933181165	3,2280754	3,034122426	1,603005137	3,099104341	2,626153559	2,897221398	1,457412957	3,211267118	1,395001144	2,550130195	1,744551245	2,908908324	1,585271016	1,25713575	2,8558783	2,717361104	3,26567155	2,438193398	2,384142553	1,929022981	3,994617531	1,899332527	2,755205019	1,196475173	1,832328524	1,277254223	1,018200925	1,462500563	2,077697395	3,140777543	1,015317912	3,97754197	3,23898793	1,689735991	3,607914972	2,846379016	2,850637268	3,995703857	2,49439723	2,246569631	1,067202125	1,127854556	2,147194615	1,535372464	1,111044209	3,256429825	3,328461336	3,364362938	2,087060513	2,239100007	3,818890677	1,008959931	3,098969054	2,849730409	1,833140168	3,305344394	2,129027226	3,87700614	3,86608708	2,993625103	2,006722866	3,527588864	1,25559939	2,758286852	3,387032325	3,116369903	1,619895957	2,223653849	2,133960592	3,858340005	2,399590362	2,698402176	3,3132271	3,231914816	2,075733169	1,944516826	2,070050316	1,745318309	3,13564496	2,281218526	1,192286912	1,708293263	3,533176115	1,599873544	3,836160892	3,998696478	1,270947794	3,475240895	1,13501381	1,715171973	3,168596755	2,696846595	3,847385415	2,493047746	2,552690101	3,314740358	1,067941897	1,498600868	2,622179709	2,459405583	2,353603076	2,045273711	1,288863436	1,197743644	1,893320696	2,923623217	1,320552523	1,03421047	2,343999758	2,421269489	3,433073237	3,405898647	1,040022576	3,977209384	1,084540116	2,711937643	3,003939598	3,891139082	2,342577507	2,368773185	2,902486256	2,297774559	2,439687896	3,230902369	3,579419586
2023-03-26	3,441400442	3,03427056	2,144701777	2,257163883	1,03019881	2,874965558	3,056979909	3,648431626	1,052056515	3,546471782	2,661575959	3,653446782	3,352564628	2,801399768	3,741998917	1,834830714	2,55090888	1,918335322	2,799554051	1,836518932	2,561989867	3,365646907	1,257852197	2,60324845	1,369085852	1,065027738	1,094798772	2,568735664	3,374317988	1,817327453	3,745876153	1,011780603	2,649965958	2,380281013	1,981978158	3,084275536	3,512692112	3,048278642	2,288229454	3,111888069	3,878123378	3,98495248	2,544520975	2,603317495	1,361335813	2,467680216	3,600289775	3,80695672	3,066815347	1,49434457	1,037693061	3,129032126	1,574708193	2,775052956	3,883009892	3,774851327	3,575918854	1,061245026	1,888911421	2,797909614	3,243564501	1,731406398	3,066396968	1,486747851	1,693825906	2,93297545	2,78136166	1,665883261	2,344482258	1,787826289	3,081946624	3,111976787	2,273684565	2,4360619	2,543799974	2,607179868	1,877080452	3,448666623	3,067900833	1,296479613	2,354968904	2,531253263	1,641832192	3,163086944	2,253446042	3,14127376	3,891163376	2,787424542	3,709345457	3,438066124	1,467881126	2,651205241	2,90858379	1,656646175	2,897354005	2,384699683	3,284040731	1,576487834	2,343471807	2,931667014	3,500281364	2,500976694	1,613784069	1,136266486	1,621072611	3,548160086	2,298723812	3,02029374	2,169120577	2,056455127	1,034256194	3,223526095	2,712060233	1,914527956	3,505750659	1,547440346	3,536900686	1,394743374	3,340556816	3,827281079	2,178173837	1,901657185	3,551854743	3,367465739	1,086633463	2,232461377	2,857606223	2,063847872	3,029259996	2,070200526	2,081977792	2,850618327	3,643115322	1,965798094	1,202285559	1,891497943	3,407403189	3,979333184	1,762683206	1,69574125	3,56297048	2,773743762	3,880825392	2,886319612	2,700166632	2,530719059	3,147876072	1,052262684	2,745438387	2,841563695	3,130375174	3,451954465	3,099839721	1,202136274	1,07827386	3,282465117	3,41719143	1,246148964	1,359762074	2,051274441	2,640203278	1,851065459	1,43529121	3,467805189	3,873495496	3,922177587	1,219659773	1,937876385	1,961461892	3,74360681	3,310266169	3,803536619	3,542998166	2,399263918	2,313331671	3,167198398	1,367688702	1,239674445	1,953382312	3,933656374	2,862093548	1,853672833	2,855149548	2,63123144	2,726859929	2,640982988	3,736275687	3,206743455	2,74955106	2,274596288	3,860211098	2,364018135	3,065193509	2,66313108	1,243142025	1,901960225	2,099695281	1,490353239	3,670106078	2,161498009
2023-03-27	3,95315465	2,377832817	2,517303392	2,487948139	1,360369526	3,580974164	1,729511964	1,787316975	1,13756858	2,171000112	3,682228711	1,792860811	1,340487387	3,261085748	2,019969604	1,688982138	3,220314424	1,635963404	3,509336864	3,027171798	2,31750407	2,27799368	1,953295521	3,946320438	1,952189749	2,621719095	3,710557526	3,927093865	1,019449304	1,788407265	3,938174076	2,933503861	2,360974089	2,175236433	1,054493995	3,536280525	1,671174919	3,173328773	1,634070372	2,378467522	3,596613424	1,780146389	1,854881092	1,001626834	2,194204909	3,557578672	2,247431681	3,27889985	3,545051738	2,264243739	3,088859865	2,172465773	1,494333234	2,804705458	2,632430194	2,579588833	2,868692475	2,348548292	3,25157729	2,403319188	3,915798204	2,508978651	1,000096877	1,395188206	1,656820116	3,043968396	2,573061679	3,183867768	1,394109737	3,447219803	3,84645243	1,714767316	2,447371347	1,464110483	3,81377765	1,730531809	2,48672495	2,099838428	1,688914763	2,592914781	2,054006543	3,088756731	1,690104048	3,593125171	1,481474379	1,099118296	2,120054128	3,966470147	3,664184673	1,44395379	1,896709484	2,574144034	1,906220819	1,887962668	1,765383515	1,078603493	3,764013336	2,474834346	3,091341569	3,881867928	1,372351545	3,02060998	2,244924131	1,132337113	1,358758743	2,881312034	1,708767966	3,238615969	1,118800037	3,74714346	2,682175738	1,48671553	3,63657709	2,848158953	1,316428783	3,36338742	1,461210497	2,385322657	2,719886786	2,440004884	2,944028246	1,431706658	1,771087998	1,795200337	2,961386344	2,09380151	3,955041993	3,216738095	2,216440116	3,802503178	2,539726222	1,012136286	1,944545772	3,071988353	1,642509166	2,678963153	3,127947837	3,267328511	3,778563517	2,99318353	2,108252873	1,432129035	2,354045533	3,121610133	1,863100985	3,504311539	2,316019838	1,208003929	3,369663982	2,183279763	2,909682355	1,976653231	1,519969537	2,223984543	2,35007395	2,542213699	1,975160755	2,87783063	3,992335701	1,46650956	2,183332217	1,331219784	2,673990349	3,716773107	1,429090608	2,696174225	2,90027505	3,549563562	3,521605495	1,873770332	1,607181479	3,042636969	3,696596049	2,188560841	3,370374608	2,59280681	3,788718036	1,468198958	2,955254411	3,630318348	3,237519887	1,89315839	3,468394578	2,415852528	1,581600813	1,771004466	1,071171747	3,223075247	1,719434508	3,577674216	3,337464022	2,887179013	2,940774473	1,587366366	3,389442694	1,975903497	3,290942554	1,818097606	3,130057938	2,185820327
2023-03-28	1,310074895	2,35656092	2,282304356	1,193706152	1,463335616	2,921708899	1,972538184	1,709694148	2,690446657	1,699310949	2,206907268	1,226044461	3,943750862	1,561024631	1,939983688	2,759767585	3,221334127	1,433700331	1,875547384	2,808274528	1,683376589	3,674551485	2,753660886	1,07209997	3,837437664	1,224204914	1,503760347	2,202009709	1,384113013	3,570526986	2,61379536	1,427477291	2,157137761	1,954828392	2,185497804	3,881363618	1,361831012	3,369989197	1,003170394	1,014452789	3,544870692	3,156151824	2,628441692	3,808703056	3,312956718	1,774640677	1,202558346	3,538561832	3,189633389	1,008141605	1,343315991	3,889353011	1,032709017	2,949216779	1,503946103	3,30345386	1,082424714	1,309205806	2,866838743	3,303409754	1,839785493	1,925707761	1,077055359	2,866101604	1,675429042	1,112211634	2,676701939	3,554391914	2,296266727	2,567077972	1,610668832	2,115977482	3,996535968	3,382686008	1,067067631	2,77620204	1,007106769	1,802829851	2,484410499	1,922321629	3,711036267	1,907301542	1,991082945	2,6061186	2,289380269	3,997684411	3,631102656	3,601577125	3,436048278	2,941044079	2,861720375	2,966251721	1,169928254	2,960158497	3,219022546	1,418287899	2,237723203	1,877083281	1,957137538	3,006086062	1,242466752	2,502272361	1,887865222	2,389521786	3,141626524	2,956730775	2,905694013	1,833770633	3,068401723	3,636691121	3,971975855	3,187741717	3,136289061	3,149757844	1,396291329	2,570513384	2,864260473	3,445158104	1,8225385	2,626635726	3,726459758	3,639159775	3,709611653	1,800627303	3,98175045	3,406272627	3,86671446	2,30251293	1,921182559	1,654138513	2,472436019	3,662003404	2,098521987	2,777021863	1,713177085	2,441722166	1,540811995	2,692952946	3,931334579	1,567795408	2,085702638	3,705518186	1,133118106	2,739991808	2,953781617	2,186275439	2,453091822	3,97350236	1,538997701	3,933152034	3,358388956	1,00677666	2,810555705	1,416690541	2,580180271	2,031939095	1,175408014	3,4089102	1,677913675	1,021155891	3,816122311	1,864265951	1,433485865	1,093283348	2,762691388	1,749496298	1,300365246	1,910441873	1,547269227	3,402121739	1,402202912	2,040934158	1,636565573	3,938027573	3,784985674	1,794022266	1,221072229	2,022226188	2,943611586	2,97204369	1,086344365	2,507888136	2,049155347	3,191920131	1,510555538	1,834766566	3,535759813	3,583689353	2,830924267	2,110318704	2,974053691	3,541275457	2,043922907	1,897612211	3,693565674	1,180527522	2,676800985	1,183943978	2,681230549	3,095102124
2023-03-29	3,191340935	3,802229583	1,68204017	2,748526138	1,468343687	3,950091756	1,798752859	2,830476344	1,598257905	1,664054652	2,20241723	2,384485301	2,690184339	2,613964049	3,04053372	3,416043865	2,996307307	3,083897348	2,520495642	3,417079509	3,682722162	1,550984202	3,690631535	1,50381487	2,510571844	2,083742465	2,100252193	1,485185481	2,517224024	1,437043577	3,354390319	3,052831333	3,147104327	3,432962224	1,650679711	3,68443167	1,717312917	3,152987886	3,606063581	3,06052597	3,300302712	1,516561661	2,424839374	3,183196861	2,399321828	3,045749354	1,62584068	3,107893406	2,864954724	2,43404425	2,105765053	1,398436913	1,819291264	2,906084329	3,242542607	2,710272179	2,095100964	1,576866779	1,541692828	3,799073177	3,868591606	1,72923277	2,759704963	1,82473635	1,720998935	1,41350033	3,391321322	2,133850572	2,99401417	1,977414151	3,195924201	3,066781962	3,090868916	1,641120311	3,404101501	1,194412875	3,086843528	3,391239366	2,981147274	1,632595442	3,382138343	1,565264364	2,101445099	1,188042027	3,367711785	1,974823891	2,331685582	3,557397728	2,113853178	1,870272848	3,163618134	3,048191359	1,187802873	2,98704786	2,919825269	3,678038156	3,120819217	1,779205643	1,441887559	2,004574781	3,006784533	3,228843235	2,238318318	3,131709519	3,50100792	2,465288419	3,266627565	2,687613191	2,424284763	1,317283655	1,610761385	1,171990322	1,23269416	3,906407864	3,404213748	1,738955166	2,952988557	1,250562856	2,418830209	3,049630829	1,527472075	2,581506129	3,479750101	2,026860699	1,474818647	1,243935137	1,140287246	3,35348143	2,515370263	3,639683742	1,164956022	3,383285567	3,928730042	3,059758204	3,039008642	2,581135802	3,210805726	3,673792937	2,848112821	1,236540918	2,810041973	3,523348287	2,614698272	3,234328214	3,829313334	1,498044736	2,672798878	3,095930409	1,153212404	1,217022529	3,494403445	1,412551947	2,56999168	1,475736124	1,064252987	3,438499785	1,779298612	1,431952852	3,749255589	1,23896876	2,293405866	3,622451473	1,829499458	2,846832019	1,849729099	3,90106316	2,959399046	2,372069126	3,940574028	3,046300955	1,58884474	3,613402742	1,165745249	1,854185841	1,674317036	1,461219322	3,984756277	3,257904134	2,026592173	1,933959942	1,064932837	3,820451527	3,313079571	1,627411934	2,202100312	1,802314355	1,567713854	3,974679881	1,940589368	1,422777938	2,450226925	3,189672284	3,751513604	1,58247444	3,844568883	2,476086509	3,365884155	1,731361392	3,081975781	2,244631924
2023-03-30	1,131550401	1,527503416	1,672578744	1,482497353	2,243639969	2,876223397	1,600715201	1,610765641	1,301626775	3,980675914	3,379864435	1,679188453	1,268471838	1,934792419	1,21083871	2,719166984	2,031825161	3,020983122	1,135474413	3,488657841	1,325350929	3,959003973	2,205268916	2,792442163	1,914484988	2,840360956	2,777997379	2,407164687	3,52743889	3,772968652	1,497578072	2,831352775	1,938243751	3,893736074	2,701798809	2,164715958	2,50874783	1,217930722	1,239941089	1,144331704	2,10100761	1,281371183	1,938072824	2,211850109	3,639826997	3,120117243	2,497900454	1,302590175	3,175766964	2,42678136	3,162656317	3,195611732	1,745875672	3,593441975	3,874726408	1,715781037	3,550996689	3,998479664	3,338212733	3,220132387	2,609665636	2,068259553	2,818727406	1,270109675	1,525610896	2,413849948	2,192240615	3,208609831	1,915420198	1,812488155	1,447937103	1,978192435	2,481208385	3,847847504	2,051173775	3,733121788	2,221344608	2,358416252	1,808878699	1,349668258	1,281544165	2,905351944	1,4996611	1,756460671	2,715748879	2,922969854	2,124938428	3,038588649	1,28433863	1,138641996	3,65615801	3,560304361	3,938553623	1,902106939	1,104901071	2,174395229	2,581901551	3,558966362	3,427456696	1,026334279	2,371337586	1,584121862	3,893283681	3,543638218	1,300658005	2,644959343	1,151636781	1,999348135	1,037962053	1,214002779	2,100184109	2,955804436	3,384650509	2,145406396	1,004116828	3,879065188	3,24926743	1,253980571	1,12169694	3,846188694	3,432323587	2,456143816	1,377815714	2,540682234	3,590298883	2,994773109	3,922277763	3,150040121	3,650668362	1,286921244	2,216311183	2,800583712	3,168534798	2,918201751	3,203545445	1,23455987	2,929289474	3,640732991	1,317602457	1,538291593	2,922588061	3,395294613	2,604375114	1,894568799	3,343255338	1,285711026	2,270650406	2,492253375	3,225274279	2,587917757	3,640821553	2,009520844	1,662661933	1,210589644	2,610869105	3,55435922	2,785103463	2,464089339	1,884173107	1,187245424	1,868531762	1,136780443	2,612761907	2,966160656	2,704939953	3,166457054	1,469540798	3,876188825	3,044254038	2,941228547	1,817604221	3,184084276	2,593893757	2,395184131	2,609861742	1,566987336	2,335561931	1,117801694	3,814322679	2,283931072	2,381519259	2,465367544	1,022698378	1,534513469	1,735499573	1,223542631	3,580654243	3,177565823	1,029041248	1,320927861	3,624013595	2,84559311	1,486572987	3,687056722	3,757262623	2,808883909	2,126948528	3,485170907	3,488676093	2,909381521
2023-03-31	3,284217765	3,9167633	3,677635438	2,961724684	2,45952839	1,375191418	2,180554863	3,014634172	3,583225307	3,411875857	2,287521158	1,11595684	3,217798457	1,180181568	1,558077903	1,625532698	2,610176996	1,861878186	3,760608357	2,119165032	2,434263215	3,299262966	3,571010242	3,805623455	3,732339535	1,411547715	3,541715939	3,299616771	3,781803427	1,634671798	1,048405097	3,704855193	3,638387878	2,596691254	2,231576889	2,072775694	1,948457594	1,088649974	2,049052043	1,846182337	3,149277959	2,237416281	1,926438623	1,656742683	2,284798962	2,954933086	1,519557043	3,714679555	2,328931975	2,767208971	3,664048491	1,013828082	3,784082973	1,378689691	1,017875735	3,27768188	2,024153923	2,435331504	1,474340601	3,251135719	1,198090539	3,405383293	3,240361018	3,095159923	1,357913261	3,746825922	3,044684468	2,161127274	1,658663603	2,776890568	2,590463356	1,4985128	3,768324769	2,256944813	2,773162859	1,409889137	3,979725797	1,06649994	3,134619632	3,176026348	1,486611782	1,932716509	3,598674073	3,829976751	1,235527794	2,318750442	2,051475653	1,972286323	3,936279903	2,090929752	3,426819811	3,764111784	3,740875167	1,850868776	1,640429653	1,459281422	1,325979516	2,851767548	2,883905575	3,295874623	2,295370311	1,230717842	2,957910876	1,150175146	3,490911787	1,978149377	3,006139265	1,219446124	2,159874034	2,026640905	2,027090856	2,501999995	2,557469933	3,628213241	2,590493564	3,506469451	3,781498736	2,582654622	2,415457995	1,200657274	3,542432559	3,779372569	1,381935811	1,275424585	3,043255046	1,249712049	1,41612425	1,985428612	3,018729352	1,593896448	2,533205512	2,797909281	2,278023411	1,708546262	1,318706785	2,246920945	2,16439666	1,510056273	3,891078186	2,82525601	1,791298397	3,846007943	1,418274559	1,667379741	1,534210821	2,831789461	1,587396805	2,99202448	1,88431482	3,267221276	1,812859471	3,003598576	3,634022299	1,817127887	2,40952307	1,840070394	3,779412866	3,341389823	3,576648282	1,88007218	1,018604368	3,634005335	1,918984163	2,229828503	1,953222207	2,328747619	3,798246242	3,197457524	2,445803585	3,052297031	1,069290773	2,407369296	3,325658159	1,605425596	2,025446998	2,412617532	2,811927927	1,140937845	3,038807609	3,224834232	3,506733216	2,510650431	1,84253521	2,45419653	3,176450191	3,624018039	2,972409284	2,953249143	3,190223717	1,212058811	3,50782785	1,183380627	2,974064907	2,80807006	2,15584822	3,85516493	1,804412716	2,251262128	3,293558553	3,900387212
2023-04-01	2,512503998	1,495550767	2,419908378	3,60267451	2,985478165	2,377622651	1,599040546	2,987033793	1,855164028	2,679012125	3,406763413	3,278057472	3,492190918	3,528592963	2,079468223	3,605478669	2,099050573	2,754502942	2,779967229	3,031535041	3,571545148	1,334146417	3,495449669	3,485314608	2,406329816	3,884444946	1,291845797	1,458334587	1,286868424	1,331053764	3,75734939	2,667116736	2,405626857	2,058377819	3,010651337	3,594154125	3,745728354	2,297584555	2,951959743	1,972732551	2,832099751	1,916022402	3,124388215	2,524343013	3,508979567	1,945199335	2,564686937	1,206674973	2,542503745	2,041059277	2,982765694	1,21410012	2,693498461	1,776350786	1,490889691	2,049039708	1,788680909	3,33192803	3,054993217	2,415595618	3,806496192	3,439836531	2,43045532	1,923309406	3,919551072	1,857455979	2,796498582	2,728166216	1,046300054	2,3110796	2,674014306	1,467249659	3,805199237	2,625347269	3,602224413	2,554030948	2,629907927	3,673553893	3,571393913	1,830244047	2,509898188	1,240491234	3,838031341	2,690949831	2,206182672	3,835079243	3,568938614	1,595284132	1,067788662	2,07245642	1,534760442	2,172430937	3,419769684	1,61196448	1,323178829	2,887286393	2,306038938	3,659501787	2,99173868	1,705984521	2,039729874	1,208822258	3,732691413	2,034886664	2,253842694	3,41772533	1,241048265	2,880602604	1,01739147	3,548258672	3,213373282	3,816236753	3,180557272	3,589026443	1,947664264	1,006461378	3,760487	1,14291218	2,226132396	3,545980807	1,723166582	2,918148849	2,986034243	2,576156634	1,6634628	2,91668385	1,555965898	1,35912198	1,606084399	1,682114558	1,146470806	2,646352998	1,309655524	2,384915425	3,847539754	1,698492013	3,135645379	1,76272825	3,527050853	3,297539544	3,843098222	2,589226436	2,323604652	3,019896776	1,146339532	3,354967558	1,905330265	1,631588706	3,412468752	3,66250334	3,126670988	3,789288629	2,620593581	3,669749762	2,406733307	1,639536532	3,367487259	2,232748198	2,665249985	1,931617404	1,070259829	1,017231127	3,885243257	1,167690634	2,68337377	1,917620083	2,250331838	1,83921862	1,297840795	1,11328878	2,68812061	3,832401052	2,135403041	2,781308544	1,974147927	3,450445547	1,459563602	1,776313453	3,653474187	1,654578944	1,172579328	3,112772477	2,889294611	3,939137761	2,72439347	2,422919838	2,066273723	1,120554233	3,106052086	3,547184579	2,353030104	3,208461323	3,306626514	1,339112351	2,556438609	2,445334302	2,989321753	1,634655026	2,99272366	1,683852827
